class,TFRC,CD26,MIG6,PI3KP110ALPHA,GAPDH,INPP4B,GSK3ALPHABETA,BRD4,NDRG1_pT346,FOXM1,NF2,HER3,ACVRL1,DUSP4,RAB25,JNK_pT183Y185,IGFBP2,PKCDELTA_pS664,X4EBP1
2,0.22829,-0.17681,-0.06711,-0.13075,-1.5318,-0.30248,0.17826,0.041919,2.4205,-0.29056,0.37026,-0.34727,-0.20201,-0.90137,-0.45735,-0.12412,1.5931,-0.46263,-0.70747
2,0.32433,-0.15102,-0.068983,-0.15648,-0.097101,0.5827,-0.055122,-0.058313,0.80071,0.22934,0.38774,-0.31647,-0.16962,-0.5335,-0.67731,-0.12819,-0.23095,0.045186,0.18178
2,0.083242,0.10297,0.17478,-0.43281,-2.4111,0.2099,-0.12849,-0.57164,1.3983,-0.70903,0.37834,-0.17074,-0.12844,-0.62065,-0.42164,0.35567,-1.0384,-0.21971,0.26075
2,0.10807,-0.49107,0.23497,-0.35543,-1.0921,-0.34618,-0.1157,0.35904,3.5112,0.18925,0.092595,-0.27068,-0.18648,-0.86302,-0.42785,-0.25489,3.7442,-0.25729,0.24813
2,0.66761,-0.50973,-0.29222,0.13735,-1.4049,-0.34201,-0.00057235,0.72795,0.31779,0.32466,-0.034238,-0.18063,-0.539,-0.98329,-0.016355,-0.25025,1.158,-0.14255,0.8911
2,2.538,-0.26839,-0.14163,-0.15347,1.3835,-0.66908,0.36367,0.003927,2.8897,-0.05857,0.078606,-0.59776,-0.26369,-0.7361,0.13922,-0.18542,2.0162,-0.3376,0.49042
2,0.63066,-0.42909,-0.32671,-0.066236,-0.0045528,1.7987,-0.058395,-0.87601,1.9764,0.64355,-0.22192,-0.11193,-0.29796,0.70268,-0.0056462,0.02393,-0.40622,-0.28008,0.7823
2,1.548,-0.21696,0.20852,-0.21163,-1,1.0061,0.23044,0.3801,1.3236,0.45809,-0.27007,0.032069,-0.3497,0.86807,0.13457,-0.18933,-0.048938,-0.44074,0.72631
2,0.86024,-0.35943,-0.26597,-0.063868,-2.5712,-0.62621,0.060531,0.038749,3.2018,-0.23929,0.19125,0.25905,-0.203,-0.82924,-0.71873,-0.0064167,1.5883,-0.26703,-0.33215
2,1.7644,-0.62694,-0.39458,0.16091,-0.87704,-0.27625,0.29859,0.45987,2.8878,0.56683,0.73935,-0.24899,-0.32882,-0.96718,-0.41783,-0.25206,1.6952,-0.22663,0.59392
2,0.88587,-0.27338,0.0032022,-0.18414,-1.0798,-0.32329,0.20018,-0.38062,0.9163,0.15084,-0.47568,0.43884,-0.172,-0.48744,0.056536,-0.050935,0.61642,-0.38384,0.74158
2,1.9791,-0.030945,0.1108,-0.33595,2.312,-0.65778,0.0045087,1.2184,1.6689,0.99723,0.48736,-0.44552,-0.18979,-0.42092,-0.86127,-0.10225,0.27851,-0.10507,0.33021
2,0.0028398,-0.061727,0.11145,-0.19965,-1.9181,0.15137,-0.024794,-0.19007,0.86653,-0.39462,0.55193,-0.24143,-0.15517,-0.73794,-0.78747,-0.20521,1.0492,-0.38309,-0.16875
2,2.6683,-0.017399,-0.14675,-0.0092695,1.781,-0.64058,-0.039706,-0.26965,2.2847,0.41525,0.48318,-0.44622,-0.070605,-0.33926,-0.64036,-0.23995,2.1312,-0.36518,1.9985
2,0.0094205,-0.28045,0.0061422,-0.35744,-1.7336,0.6436,-0.095892,-0.27497,-0.10285,-0.50144,0.83708,-0.21134,-0.05686,-0.33206,-0.53142,-0.090802,-1.4664,-0.045652,-0.41191
2,0.94468,-0.33443,-0.15298,-0.37824,-0.68152,-0.52094,-0.3209,-0.023052,0.97658,0.30549,0.10754,-0.32508,-0.31416,-0.24173,-0.62879,-0.13014,-0.69479,-0.11694,-0.1172
2,-0.53819,-0.2657,-0.14649,-0.19559,-5.4479,0.17057,-0.1784,-0.71802,0.77547,-0.78011,-0.14663,0.96408,-0.18133,-0.59193,-0.75239,-0.14836,-0.13382,-0.015663,-1.1552
2,1.0106,-0.49091,-0.11978,-0.10817,-1.5783,-0.38399,-0.062091,0.61712,2.6406,0.70188,0.057262,-0.25609,-0.31792,-0.81685,-0.53481,-0.15958,0.91692,-0.16992,0.26922
2,1.3607,-0.39638,-0.3035,0.02954,1.1484,-0.39687,-0.064347,0.46579,2.8544,0.41344,1.0726,-0.039286,-0.39316,-0.9459,-0.063054,-0.28328,1.6667,-0.30365,0.81181
2,3.8901,-0.48761,-0.18796,0.17189,-1.2496,-0.66152,-0.11097,0.77241,1.1532,0.65467,0.17796,0.13301,-0.46643,-0.99755,-0.25478,-0.25161,1.7869,-0.09405,0.23225
2,0.0058871,-0.5636,0.063455,-0.27333,0.95766,0.44482,0.52492,-0.85437,2.8053,-0.44361,-0.26583,-0.54927,-0.0092685,0.44701,-0.57872,-0.13984,1.9561,-0.3652,0.81868
2,0.14577,-0.4966,-0.3273,-0.37992,-2.9088,-0.046655,-0.26693,0.26244,0.87226,-0.31403,0.18927,0.17838,-0.21484,-0.85808,-0.6467,-0.072287,-0.42653,-0.071227,-0.31283
2,2.2534,-0.51241,-0.24648,-0.09636,-0.6559,-0.58469,0.015656,0.3647,2.9898,-0.051778,0.10564,0.14923,-0.47261,-0.89872,-0.20951,-0.33739,-0.75616,-0.044986,-0.50978
2,1.7647,-0.43846,-0.33073,0.1533,-0.9721,-0.77926,-0.11013,-0.25983,3.5086,-0.10851,-0.45095,-0.52723,-0.26205,-0.2087,-0.23319,-0.13752,2.3415,-0.33027,0.69555
2,1.3909,-0.043768,-0.18409,-0.051307,1.3768,-1.0613,-0.16163,0.1843,3.0833,-0.47358,1.2765,0.61033,-0.21164,-1.6239,-0.51525,-0.22752,1.6218,0.0020581,0.063431
2,2.1315,-0.23977,0.0091384,-0.01014,0.10912,0.13071,-0.036206,-0.77139,2.5975,-0.2248,0.48505,-0.8045,-0.10361,0.09643,-0.43365,-0.030946,-1.3095,-0.35528,0.25636
2,-0.34163,-0.1969,-0.038687,-0.39247,-2.9084,-0.25422,-0.28173,-0.55451,0.44397,-0.48717,0.011984,-0.18883,-0.021989,-0.34584,-0.54516,0.13084,-0.59877,-0.034835,-0.29398
2,2.481,-0.50464,-0.12009,0.9705,1.6918,-0.57972,0.31854,0.56752,3.1439,0.43424,0.3439,-0.90362,-0.40434,-1.5994,-0.63036,-0.26299,2.8724,-0.28,0.29265
2,1.8878,-0.37801,-0.60253,-0.43165,1.0382,-0.33012,0.45898,0.82495,3.6328,-0.37689,1.3463,-0.56506,-0.63405,-1.3765,-0.85114,-0.58392,2.4096,-0.77611,1.5451
2,0.59018,-0.57081,-0.11924,-0.24258,-2.6726,-0.3221,0.30391,0.68897,-0.079366,-0.11185,0.83543,-0.10875,-0.26636,0.07031,-0.19052,-0.25761,-1.3367,-0.34841,0.032841
2,0.16982,-0.19126,-0.10261,-0.29111,1.099,-0.68644,-0.13936,-0.5527,2.5538,0.36375,-0.074129,-0.44777,-0.21869,-0.61186,-0.73794,0.055816,1.4581,-0.20218,0.25425
2,1.707,-0.42437,-0.28215,0.53824,-1.3458,-0.41966,-0.092803,0.27407,1.3736,0.32488,0.47446,0.1516,-0.35216,-0.75662,-0.70217,-0.22597,1.2402,-0.20364,0.095096
2,1.0019,-0.35479,-0.2756,-0.055809,-1.2564,0.014266,-0.017006,0.24086,-0.019605,-0.36143,0.77006,-0.28435,-0.31303,-0.86933,-0.97773,-0.51827,-0.5111,-0.071778,0.21252
2,1.5001,-0.31466,-0.13149,0.16564,-1.4527,-0.57445,-0.079335,-0.43211,2.7564,0.29085,-0.17289,-0.55232,-0.18487,-0.2533,-0.63337,-0.21601,2.0072,-0.25253,0.59166
2,1.6636,-0.15506,-0.15252,0.24621,0.50622,0.36961,-0.074254,-0.13327,1.1073,0.78143,0.21524,0.0029199,-0.20726,-0.63185,-0.58774,-0.24993,0.77206,-0.10221,-0.35171
2,1.1494,-0.53545,-0.19456,0.11274,0.45332,-0.9717,0.23878,0.040668,3.4411,-0.38439,0.3043,-0.091474,-0.43788,-1.1442,-0.31198,-0.20345,2.8242,-0.21173,0.8914
2,0.71527,-0.42349,-0.17733,-0.20788,-1.0051,0.19781,-0.010401,-0.066095,1.8479,-0.16535,0.23564,-0.34747,-0.2615,-0.5631,-0.090618,-0.13527,0.26557,-0.42032,1.106
2,0.42426,-0.25628,0.019368,-0.26441,0.78515,-0.71562,0.024074,-0.10354,2.8323,-0.2693,0.60274,0.34842,-0.23916,-1.0719,-0.27432,-0.159,1.2376,-0.07345,0.048312
2,0.79219,-0.473,-0.080581,-0.24232,-1.7684,0.025742,-0.23747,0.18465,0.81636,0.27284,0.60951,0.66243,-0.2236,-0.65265,-0.72422,-0.1883,-0.85696,-0.089517,-0.32932
2,1.4363,-0.49339,-0.19958,0.39465,-0.32231,-0.56518,0.093888,0.10794,2.626,0.27393,0.57482,-0.34704,-0.36978,-1.1689,-0.52931,-0.22756,2.2247,-0.24032,-0.050614
2,0.78547,-0.49083,-0.068623,0.024871,-0.62814,-0.75963,0.20102,-0.15282,2.1078,0.54762,-0.65437,0.22682,-0.25119,-1.0979,-0.88016,-0.034025,0.48665,-0.19692,-0.22186
2,1.9582,-0.44997,-0.075093,-0.10625,-0.67019,0.24195,0.061787,0.04,2.1759,-0.2056,-0.097754,-0.25676,-0.29582,-0.54273,-0.43371,-0.23995,2.7926,-0.27726,0.08748
2,1.8779,-0.31843,-0.028568,-0.0014881,-0.42749,1.4246,0.084035,-0.070324,0.76242,-0.41478,0.14466,0.24971,0.027838,-0.43176,-0.23782,-0.32436,-0.27213,-0.32286,0.76805
2,1.1641,-0.38678,-0.13191,0.083683,1.2652,2.108,0.01356,-0.016809,2.4991,0.14115,0.24997,0.35435,-0.36444,-0.14407,-0.95745,-0.35673,0.34658,-0.29078,0.85099
2,3.1,-0.63593,-0.004187,-0.1056,-0.029379,-0.75058,0.49034,0.64429,3.2693,0.3445,-0.188,-0.41513,-0.29692,-0.80373,-0.31659,-0.41478,2.6362,-0.094169,0.47962
2,1.442,-0.3063,-0.12583,0.31301,2.7227,-0.53487,0.020071,0.33154,-0.49817,2.6222,0.18316,0.099715,-0.36641,-0.1053,-0.66591,-0.32576,-0.52257,-0.4397,1.735
2,3.3372,-0.42445,-0.39864,0.2942,-1.7259,-0.5111,-0.14742,0.30036,1.5335,0.3087,-0.16334,0.31099,-0.29034,-0.91395,-0.075147,-0.081126,1.0066,-0.025138,1.3313
2,0.047008,-0.43551,-0.21504,-0.26231,-1.7624,-0.03511,0.016573,-0.022143,3.0416,-0.27373,0.43244,0.26005,-0.26146,-0.50824,-0.26214,-0.19151,-1.2069,-0.11824,-0.16746
2,2.4286,0.23394,0.1573,0.46783,1.7745,0.022807,-0.081493,0.56905,1.6724,-0.47016,1.3738,-0.085,-0.34855,-1.2317,-0.52744,-0.30066,0.9936,-0.28101,0.97389
2,0.91214,-0.078215,0.077032,-0.032843,-2.2578,1.8005,0.42265,-0.054224,-0.13894,0.4438,-0.045691,0.18991,-0.33052,1.0477,-0.87002,-0.24454,0.4951,-0.12473,-0.11584
2,-0.02696,-0.23176,0.035961,-0.37054,-2.1254,-0.12671,-0.047698,-0.89496,3.703,-0.20321,-0.4388,-0.17911,-0.066432,-1.1345,-0.85632,0.27497,0.59388,-0.48856,0.27083
2,1.1486,-0.39466,-0.2815,-0.21401,-2.5759,-0.83706,-0.027873,0.038283,3.3064,0.074293,-0.10007,-0.34481,-0.19848,-0.82416,-0.60816,-0.042081,2.9697,-0.18622,0.004945
2,1.3209,-0.11001,-0.15312,0.29917,-3.775,-0.69753,-0.20541,-0.5492,3.2675,-0.22141,-0.30676,-0.48471,-0.079321,-0.62749,-0.033084,-0.042977,1.5916,-0.24347,2.379
2,-0.1413,-0.42477,-0.05603,-0.26468,-0.22763,-0.60261,0.072486,0.33569,0.45238,0.51782,0.13676,-0.46849,-0.21445,-0.36105,-0.62684,-0.27529,1.0292,-0.41891,-0.31499
2,0.33558,-0.1937,-0.078307,-0.43028,-3.2358,0.95811,-0.28826,-0.27593,0.25205,-0.081323,0.039516,0.51437,-0.17166,-0.76736,-0.42269,-0.047661,-0.20329,-0.14275,-0.4405
2,2.6713,-0.4495,-0.052238,-0.1586,-1.3922,-0.99831,0.23828,0.43829,0.0046963,0.37408,0.18702,0.21861,-0.37428,-1.1558,0.075127,-0.32222,0.6176,-0.34975,0.35268
2,0.17367,-0.025795,0.056623,0.23131,-2.1848,-0.58301,-0.62795,-1.2074,3.0393,-0.33755,-0.61241,-0.17224,0.01564,-0.33915,0.11461,0.10565,1.0512,-0.14002,1.2596
2,1.6658,-0.39148,-0.14617,-0.038761,2.265,-0.79404,0.16798,0.65787,1.865,0.093417,1.4189,-0.3435,-0.3518,-0.89068,-0.47578,-0.30001,2.3863,-0.080627,-0.020192
2,1.8075,-0.03128,-0.0080972,-0.053976,-2.0396,0.71892,0.11182,-0.52743,0.96439,0.30323,-0.27186,0.77883,-0.12194,-0.67674,-0.21798,-0.079281,0.049767,-0.30435,0.16467
2,0.63102,0.075225,-0.1834,0.49832,-0.93997,-0.79456,-0.063631,0.57621,2.5444,0.61337,0.32529,-0.030621,-0.30487,-0.7976,-0.23559,-0.085929,1.6216,-0.29282,1.744
2,0.80449,-0.36709,0.032886,-0.067836,-1.2791,0.049386,-0.01355,0.27449,1.2713,-0.47417,0.67629,-0.21485,-0.21912,-0.72599,-0.1697,-0.2781,0.57425,-0.2421,0.11049
2,0.91062,-0.38795,0.04117,-0.0016316,1.8717,1.276,0.26582,0.89563,1.1495,0.97187,0.26032,-0.38364,-0.21681,-0.49245,-0.50587,-0.42736,0.79109,-0.18217,0.35292
2,1.3251,-0.20354,-0.099669,0.29356,-1.5615,-0.039162,-0.11266,0.097598,0.47416,0.37701,0.14853,0.33805,-0.24174,-0.67286,0.26649,-0.19146,-0.28867,-0.056793,0.42864
2,0.77189,-0.49349,0.027385,-0.1728,1.1943,-0.020331,0.23804,-1.0292,3.6099,-0.80844,0.5186,-0.6285,-0.20212,-0.45851,-0.48899,-0.22271,0.52383,-0.55437,0.53455
2,-0.090909,-0.080486,-0.136,-0.12279,-2.6126,0.60568,-0.23201,-0.0041605,0.89432,-0.48518,0.22855,-0.2045,-0.14957,-0.89045,-0.89429,-0.18858,0.080489,0.18665,-0.56255
2,1.5887,0.10566,0.38085,-0.17111,-0.22262,0.032171,0.070254,0.29298,0.83183,0.44309,-1.4009,0.69544,-0.21021,-0.92284,0.27585,-0.15954,-0.98375,-0.50199,0.21236
2,0.66333,-0.35884,-0.15475,0.047573,-1.4726,-0.80276,0.035622,-0.019488,2.4236,0.52644,0.40323,0.22746,-0.20238,-0.64117,-0.029315,-0.21167,0.5796,-0.41819,-0.034786
2,0.70411,-0.12162,-0.027706,0.24187,-2.2237,-0.48733,-0.27682,-0.62211,1.8964,-0.26897,-0.082,-0.2391,0.008079,-0.41951,0.035849,-0.022589,-0.53517,-0.1912,0.59874
2,-0.36057,-0.16071,-0.25372,-0.18113,-2.0986,0.60296,-0.1967,-0.33648,1.2036,-0.12627,-0.22185,-0.21887,-0.13127,-0.77739,0.16558,0.13477,-0.51178,0.042959,-0.52969
2,1.3577,-0.39654,0.3911,0.092086,-0.14191,-0.71435,-0.039188,0.8184,2.7467,0.39757,-0.33866,-0.67589,-0.37088,-0.58329,-1.1902,-0.25887,2.1312,-0.38517,-0.27603
2,0.58184,-0.11706,-0.040387,-0.27149,-1.8297,-0.47601,-0.065546,-0.1931,1.8324,-0.15513,0.18212,-0.14546,-0.17545,-0.61067,-0.71011,-0.13003,0.40257,-0.12147,0.51043
2,1.0722,-0.30835,-0.18681,0.22409,1.7233,-0.38915,-0.12897,0.33567,1.6082,0.68754,0.32045,-0.34206,-0.35923,-1.1427,-0.41423,-0.34019,1.9825,-0.25873,0.25036
2,-0.38,-0.39674,0.18236,0.23089,-2.6408,0.81213,0.34808,0.3438,1.893,-0.14249,0.61386,0.32148,-0.19263,1.5828,-0.59009,-0.3141,1.358,0.31734,-0.79295
2,1.2889,-0.5378,0.088141,-0.44797,1.9269,-0.20343,0.0040379,1.0018,0.76695,1.441,-0.26548,-0.063684,-0.37308,-0.60176,-0.29847,-0.38208,3.4022,-0.10579,0.55363
2,0.6901,-0.55185,-0.27786,0.34578,-1.9856,0.47089,-0.20879,0.19655,1.3791,0.13462,-0.67637,-0.28758,-0.40261,-0.37167,0.12393,-0.40565,0.32098,-0.043858,0.12468
2,-0.38763,-0.56463,-0.059507,-0.34517,-0.47061,0.65454,-0.122,0.60558,0.28972,-0.70883,0.93634,0.45327,-0.32198,-0.61648,0.49505,-0.32374,0.094627,-0.17634,0.20058
2,2.1435,-0.41415,-0.14916,0.39276,-1.3334,0.018837,-0.14437,-0.20827,1.653,0.32019,-0.067112,1.6402,-0.24537,-0.70584,-0.044464,0.064347,1.3252,-0.53868,-0.067384
2,0.35606,-0.37863,-0.1815,0.024173,-2.8082,0.51041,-0.11193,-0.39991,1.7559,-0.47236,0.14629,0.41131,-0.20103,-0.88017,-0.61057,-0.17759,0.36207,-0.1419,-0.32883
2,1.0539,-0.46571,-0.057358,0.62808,0.78015,0.052487,0.2995,-0.19333,2.099,0.20346,1.0917,-0.44736,-0.15924,-0.29408,-0.018251,-0.21818,1.7001,-0.40311,1.5221
2,-0.45294,0.037928,-0.24853,-0.48938,-1.8831,-0.045793,-0.33821,-0.25693,1.8811,-0.32608,0.40902,0.10555,-0.1194,-1.1995,-0.71088,-0.0018367,0.37658,-0.1072,-0.46287
2,1.6329,-0.4849,-0.15603,0.19896,-1.3351,-0.66553,-0.25347,-0.040903,3.3437,-0.50542,0.12305,-0.46227,-0.28082,-1.1478,-0.87403,-0.18124,2.5352,-0.011795,0.17724
2,-0.81309,-0.509,0.63562,-0.35711,-1.4695,-0.41604,-0.088309,0.19388,2.9978,0.083816,1.2632,0.23114,-0.32591,-0.36986,-0.26509,-0.22211,-0.32978,-0.045631,-0.38084
2,1.0428,-0.35359,-0.067496,-0.21679,0.95694,-0.33056,-0.060243,-0.025913,2.2268,0.4154,-0.024657,-0.47408,-0.029975,-0.38301,-0.36273,-0.18446,0.47786,-0.30687,0.43053
2,1.3854,-0.42166,-0.13498,-0.17619,-0.30359,-0.1336,-0.067765,0.032191,2.3614,-0.035577,0.82508,-0.074088,-0.28944,-1.0278,-0.20313,-0.16711,-1.0508,-0.091005,0.43856
2,0.48073,-0.34673,-0.17202,-0.42975,-1.106,0.41611,-0.17361,-0.084127,3.7804,-0.0097023,-0.37506,-0.23146,-0.33305,-0.50223,-0.28662,-0.27357,2.0708,-0.13664,-0.21281
2,-0.84081,-0.24918,0.22487,-0.22054,-1.9279,1.2056,-0.41687,-0.025574,1.1465,-0.51624,-0.063655,-0.15919,-0.15328,-0.36379,-0.49223,-0.24705,-1.2588,0.0054852,-0.28481
2,2.4169,-0.22526,-0.22589,-0.17789,2.3042,-0.50033,-0.18656,0.066723,3.1066,0.2909,0.059969,-0.23963,-0.27035,-0.83879,-0.15758,-0.093799,2.1067,-0.35774,0.90926
2,0.74884,-0.014005,0.20078,-0.1437,-4.0166,-0.038752,-0.045073,-0.70934,1.3576,0.1847,-0.25904,0.38702,-0.056042,-0.13019,0.20389,0.090102,0.47017,-0.027639,0.48118
2,-0.72062,-0.43047,0.14897,-0.26042,-0.46241,0.2557,-0.049563,-0.41762,1.2469,-0.69775,0.12203,-0.38275,-0.044441,-0.09165,-0.58878,0.017689,-1.0834,-0.12324,-0.2214
2,-0.15579,-0.35821,-0.14025,-0.22041,-2.1275,-0.07207,-0.086758,0.54125,1.5134,0.33642,-0.13248,0.07927,-0.11103,-0.029263,-0.5577,-0.08591,-0.95993,-0.26986,0.37225
2,1.8182,-0.73994,-0.13098,-0.0097563,-1.0806,0.011215,0.53563,0.057289,2.0531,0.025505,1.6984,0.48891,-0.38734,-1.041,-0.47015,-0.22993,-0.18104,-0.3028,-0.15946
2,1.0144,-0.39072,-0.079785,-0.0041454,-1.1561,-0.010578,-0.082993,0.48824,3.105,-0.28943,0.51192,0.030631,-0.11698,-0.5481,0.092664,-0.15321,0.1399,-0.25449,0.12838
2,-0.69294,-0.41465,0.18252,-0.31689,-1.5706,0.72678,0.080498,0.17197,-0.29603,0.21889,0.27657,-0.13665,-0.22018,-0.33017,-0.27316,-0.17795,-0.09518,-0.41245,-0.097989
2,0.44948,-0.16995,-0.16607,-0.17044,-2.0116,-0.40717,-0.18445,0.40275,0.097842,0.11992,1.0765,0.96384,-0.44627,-0.49576,-0.30128,-0.1809,0.75366,-0.041532,0.30302
2,1.8863,-0.35552,-0.053101,-0.0027619,-0.9625,-0.45264,0.21872,-0.12029,2.4188,-0.22089,-0.014105,-0.58555,-0.34508,-1.0592,-1.0656,-0.042744,2.3779,-0.20629,-0.17702
2,0.8276,-0.34499,0.018944,-0.23884,-2.142,-0.23152,-0.061176,0.17441,0.71977,0.19251,0.14054,-0.27748,-0.3547,0.90334,-1.2924,-0.065836,-0.75177,-0.27425,1.6184
2,1.6429,-0.48365,-0.28039,0.32078,-1.1318,-0.2106,0.14578,0.88177,1.5961,0.46426,0.66533,-0.37182,-0.45495,-0.84314,-0.80229,-0.37519,1.6125,-0.35734,0.042147
2,0.17367,-0.24035,0.00058038,-0.31077,-2.0119,-0.32211,-0.1983,0.28572,0.17274,0.18006,0.13125,-0.1281,-0.31397,-0.88352,-0.3728,-0.35795,0.93455,-0.35254,-0.027265
2,-0.21208,-0.097686,-0.19993,-0.14736,-2.6837,0.46173,-0.14089,-0.14243,-0.2127,-0.88407,0.57698,-0.14953,-0.064821,-0.032219,-0.34259,0.18867,-0.38922,0.21452,-0.77324
2,0.81562,-0.38472,-0.014282,-0.10556,-2.569,-0.2347,0.078112,-0.58116,2.6378,0.32046,-0.45937,-0.097799,-0.23135,-0.28526,0.07017,0.049414,1.2517,-0.31796,-0.18777
2,0.24066,0.013761,-0.087682,-0.24804,-2.4699,0.047211,-0.18956,-0.886,1.72,-0.50026,0.050705,0.40704,-0.045221,-0.27144,-0.16355,-0.076051,0.0011052,-0.32358,-0.32097
2,0.80058,-0.48434,0.0077939,-0.006608,0.93037,0.46926,0.0011186,-0.07546,3.3866,0.19205,0.22331,0.16632,-0.33505,-0.85623,-0.64465,-0.23828,1.5782,-0.33604,0.90214
2,0.31498,-0.66685,-0.22323,-0.301,-1.7533,0.30996,0.063804,0.25089,3.5178,-0.48718,0.66844,-0.26149,-0.41181,-0.95385,-0.36661,-0.26072,1.7683,-0.28521,0.38151
2,0.096478,-0.1914,0.59643,-0.29984,-0.29954,1.0248,0.023363,-0.38576,0.70037,-0.26187,-0.47908,0.55241,-0.23306,0.72012,0.051996,-0.075409,-1.616,-0.29532,0.14591
2,2.6576,-0.41682,-0.3119,0.48188,0.73224,0.62889,-0.074975,0.029069,2.9191,0.21398,1.0154,-0.29167,-0.29448,0.098904,-0.12905,-0.17968,1.9115,-0.32601,0.29179
2,1.4567,-0.47393,-0.12848,-0.066354,-1.9994,-0.51569,-0.028787,-0.84441,3.1058,-0.43519,0.34641,0.804,-0.17325,-0.41999,-0.36636,0.071601,1.7903,-0.38103,-0.36086
2,1.2579,0.084038,0.38706,-0.5082,0.56591,-0.88475,0.073097,-0.075279,1.4113,-0.43141,1.0852,-0.30051,-0.22917,-0.058442,0.053349,-0.17803,-0.83718,-0.38456,-0.3037
2,0.99344,-0.38902,-0.25466,-0.017068,1.7451,-0.92575,0.037952,0.067227,3.6615,-0.34231,0.70044,-0.21886,-0.31624,-1.1222,-0.36715,-0.25831,1.7737,-0.12363,0.33506
2,0.75349,-0.041951,0.34904,-0.28309,-1.5122,0.10952,-0.13273,-1.2499,-0.56196,-0.1571,0.26287,0.066069,0.14807,-1.0008,-0.56864,0.17977,-0.85187,-0.49334,-0.16817
2,1.7563,-0.28236,-0.3027,0.17829,-0.88431,-0.47144,0.07721,0.74548,1.9655,0.29909,0.21807,0.10985,-0.38169,-1.05,0.19036,-0.21589,1.702,-0.21412,0.65637
2,0.090985,0.068537,-0.12134,-0.27481,-3.5204,-0.37363,-0.19571,-0.53343,1.9735,-0.27536,0.02756,-0.20409,-0.10192,-0.18763,-0.34526,-0.17714,0.03561,-0.14636,0.2774
2,2.5082,-0.22117,-0.23732,0.48597,1.3761,0.4453,0.49684,0.25152,2.684,-0.081683,0.40367,-0.18299,-0.38421,-1.0082,0.72512,-0.31189,2.3416,-0.31997,0.16428
2,1.9508,-0.092261,-0.0035082,-0.37869,-0.19058,-0.64774,-0.2715,-0.97157,2.0665,0.036472,0.23169,0.4817,-0.0086579,-0.92345,-0.5185,0.13907,2.7422,-0.21959,0.068607
2,0.45273,-0.40026,-0.068164,-0.069607,-1.0338,0.22859,0.07712,0.2384,2.5388,-0.062242,0.30833,-0.24779,-0.2154,0.3166,-0.18162,-0.19609,1.466,-0.17957,0.17032
2,1.6715,-0.039286,-0.078095,-0.42028,0.90864,-0.24601,0.051338,0.30683,2.5761,-0.041063,0.24082,0.25272,-0.2504,-1.1407,0.030923,-0.38946,1.783,-0.26924,-0.15206
2,1.1521,-0.48814,-0.19149,0.17404,-1.3966,-0.087156,0.10596,0.13356,2.5773,0.13769,0.82659,-0.15787,-0.29355,-0.61724,-0.075913,-0.095517,1.0302,-0.31651,-0.077683
2,1.214,-0.53773,-0.043636,0.13838,-1.0535,0.097057,0.18944,-0.13128,2.0611,-0.18224,-0.076143,-0.1413,-0.29877,-0.88178,-0.46835,-0.13504,1.7893,-0.061047,-0.26537
2,1.9112,-0.39437,-0.28136,-0.12155,-0.57158,-0.29393,-0.10008,0.58366,1.6696,0.04391,0.047025,-0.14918,-0.28071,-0.86987,-0.53722,-0.18526,1.1802,-0.13907,0.15341
2,2.0489,-0.44719,0.081331,0.27851,0.07235,-0.745,0.028264,-0.57675,3.6326,-0.51043,0.2924,-0.44121,-0.11199,-1.047,-0.56132,-0.050558,3.6927,-0.42611,0.18831
2,1.6474,0.14982,-0.22353,-0.063003,-0.95171,-0.47834,0.042449,-0.64285,3.0841,-0.73166,-0.044616,-0.40218,-0.13942,-0.68706,-0.16615,0.20638,1.5129,0.59364,-0.37321
2,1.214,-0.62481,-0.21664,-0.14711,-0.83388,0.24702,-0.061909,0.15188,3.8766,-0.26057,-0.12088,-0.09731,-0.40916,-0.36576,-0.18271,-0.15559,-0.75149,-0.25335,1.2287
2,1.3168,-0.43864,-0.094827,-0.19401,-0.33978,-0.25472,0.3844,-0.39174,3.4077,-0.37746,-0.32531,0.033282,-0.24392,-0.070352,-1.0604,-0.1165,-0.3407,-0.068588,0.63065
2,0.60916,-0.14464,0.070154,-0.41233,-4.0075,0.36852,-0.18699,-0.69246,0.5457,-0.46302,-0.03469,0.4951,-0.043831,-0.59859,-0.19121,0.17357,0.10367,-0.19026,0.070072
2,0.74785,-0.17626,0.27189,-1.1172,-0.98978,0.35088,-0.045312,-1.3563,2.151,0.19095,1.5789,-0.25774,0.095509,-0.68046,-0.28612,0.24782,-0.81928,-0.47887,-0.32697
2,0.65638,-0.25799,0.012917,-0.3195,-0.71938,0.80834,-0.11259,-0.32751,2.6425,-0.18862,-0.2834,-0.18567,-0.31111,-0.31296,-0.66758,-0.28926,0.82649,-0.37735,0.41035
2,2.2395,-0.041864,-0.060165,-0.20508,0.11702,0.42347,-0.1454,-0.049852,0.64892,0.36408,0.054196,0.052174,-0.11881,-0.62368,-0.42497,-0.15585,0.81263,0.012653,0.0075153
2,1.4981,-0.46596,-0.25076,-0.36198,1.2257,-0.63828,0.21026,0.47645,2.1276,0.025285,0.38924,-0.1697,-0.32615,-0.48407,-0.14586,-0.29019,-1.2027,-0.40865,0.14307
